Date,Time,Test Stand,GO #,Code String,% Load,Refrigerant,Test Length,SN #,Net Evap Capacity,Evap GPM,EEWT,ELWT,Evap Delta T,EvapWaterDeltaP Corrected ftH2O,Evap Presure,Baro Pressure,Cond GPM,CLWT,CEWT,Cond Delta T,CondWaterDeltaP Corrected ftH2O,Cond Pressure,Liquid Line Temp,Subcooling ,Suction Temp,Discharge Temp,Discharge SH,FreqC1PhA,PowerTotal,Efficiency,Energy Balance,Suction SH,Evap Sat Temp,Cond Sat Temp Circuit 1,Volts Avg,VoltBalance,EvapWaterDeltaP ftH2O,CondWaterDeltaP ftH2O,Tons Time Ave,Evap WF Time Ave,Evap WT In Time Ave,Evap WT Out Time Ave,Evap Delta Press Time Ave,Cond WF Time Ave,Cond WT In Time Ave,Cond Delta Press Time Ave,Voltage Ave Time Ave,Voltage Bal Time Ave,Voltage Freq Time Ave,KW/Ton Time Ave,Energy Bal Time Ave,Evap WF Stab Time Ave,Evap WT In Stab Time Ave,Evap WT Out Stab Time Ave,Cond WF Stab Time Ave,Cond WT In Stab Time Ave,Voltage Ave Stab Time Ave,Voltage Freq Stab Time Ave,Pass,EXV Pos FB,EXV Pos SP,IGV Pos Mech FB,VFD Speed FB,VFD Speed SP
12/17/21 ,17:24:53.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,532.605376,1195.317957,62.367157,51.680725,10.686432,16.221786,38.125177,0.000000,1472.009888,92.332594,82.373830,9.958764,11.967348,66.461708,0.000000,0.000000,0.000000,0.000000,0.000000,59.973032,258.570032,0.485481,-0.334824,0.000000,0.000000,0.000000,565.213366,0.419900,16.221786,11.967348,420.921003,1193.102582,67.193005,58.738490,7.298011,1468.764147,76.950240,5.357970,566.664662,0.009662,59.993845,-1.709239,-15.791688,84.575435,6.226080,2.751911,7.152365,8.822543,3.681861,2.108084,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:24:58.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,530.740730,1194.440576,62.259679,51.612616,10.647064,16.179150,38.131571,0.000000,1471.591846,92.375682,82.447214,9.928468,11.846369,66.441059,0.000000,0.000000,0.000000,0.000000,0.000000,59.976014,258.410014,0.486886,-0.390050,0.000000,0.000000,0.000000,565.250014,0.419283,16.179150,11.846369,423.876270,1193.277168,67.142478,58.628627,7.390199,1469.032319,77.012113,5.428375,566.635402,0.009662,59.993751,-1.701501,-15.719677,84.692598,5.807567,2.757689,7.108259,8.147138,3.679581,2.091316,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:25:03.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,529.243780,1195.199255,62.183822,51.564219,10.619604,16.208364,38.115471,0.000000,1471.364771,92.406432,82.499631,9.906802,11.913774,66.442713,0.000000,0.000000,0.000000,0.000000,0.000000,59.976042,258.410042,0.488263,-0.329618,0.000000,0.000000,0.000000,565.250042,0.419283,16.208364,11.913774,426.820545,1193.446879,67.091248,58.518316,7.482426,1469.273108,77.074412,5.499056,566.606532,0.009590,59.993684,-1.693430,-15.524993,84.810003,5.398297,2.763704,7.062564,7.546686,3.677017,2.074207,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:25:08.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,525.377109,1194.905066,61.970187,51.426080,10.544107,16.150562,38.106182,0.000000,1473.904004,92.493497,82.648770,9.844727,11.879403,66.433630,0.000000,0.000000,0.000000,0.000000,0.000000,59.976015,258.400015,0.491837,-0.517438,0.000000,0.000000,0.000000,565.303349,0.418065,16.150562,11.879403,429.742734,1193.600018,67.038786,58.407205,7.574274,1469.516851,77.137441,5.569541,566.578273,0.009499,59.993668,-1.684394,-15.111882,84.927809,5.032125,2.770819,7.015526,6.957671,3.674780,2.057089,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:25:13.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,523.471465,1196.587561,61.808540,51.317835,10.490705,16.193404,38.121051,0.000000,1473.584021,92.560494,82.761648,9.798846,11.960024,66.398955,0.000000,0.000000,0.000000,0.000000,0.000000,59.978007,258.360007,0.493551,-0.343535,0.000000,0.000000,0.000000,565.336674,0.418630,16.193404,11.960024,432.656476,1193.752440,66.985681,58.295666,7.666515,1469.747921,77.200841,5.640482,566.550514,0.009478,59.993673,-1.674606,-14.594349,85.045817,4.665053,2.778000,6.966755,6.356009,3.672190,2.040231,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:25:18.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,523.121367,1196.535938,61.757848,51.282480,10.475368,16.188649,38.121045,0.000000,1473.016296,92.582333,82.796841,9.785492,11.994080,66.402251,0.000000,0.000000,0.000000,0.000000,0.000000,59.978039,258.360039,0.493882,-0.323781,0.000000,0.000000,0.000000,565.336705,0.418630,16.188649,11.994080,435.564944,1193.877279,66.931938,58.183680,7.758642,1469.935294,77.264512,5.711628,566.523162,0.009526,59.993701,-1.662210,-13.879670,85.163944,4.430009,2.785074,6.916115,5.936358,3.669292,2.023152,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:25:23.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,520.544810,1196.990125,61.555006,51.127079,10.427927,16.166149,38.109074,0.000000,1476.180005,92.678632,82.932637,9.745995,12.098025,66.482351,0.000000,0.000000,0.000000,0.000000,0.000000,59.990042,257.860042,0.495366,-0.471199,0.000000,0.000000,0.000000,565.410042,0.415628,16.166149,12.098025,438.458587,1194.003408,66.877019,58.070792,7.850667,1470.139584,77.328865,5.783352,566.495811,0.009540,59.993729,-1.646943,-13.043229,85.282527,4.185579,2.793127,6.864056,5.496358,3.666542,2.005552,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:25:28.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,520.181248,1197.655872,61.435352,51.020805,10.414547,16.174089,38.118974,0.000000,1476.969604,92.742692,83.004973,9.737719,11.962282,66.468305,0.000000,0.000000,0.000000,0.000000,0.000000,59.989089,257.500089,0.495020,-0.521630,0.000000,0.000000,0.000000,565.396755,0.415048,16.174089,11.962282,441.350138,1194.130426,66.821419,57.957301,7.942749,1470.344046,77.393599,5.854315,566.469385,0.009587,59.993851,-1.631132,-12.187982,85.401442,3.938987,2.801319,6.810292,5.040795,3.663303,1.988175,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:25:33.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,520.042945,1197.666199,61.307689,50.899152,10.408537,16.262652,38.108033,0.000000,1475.189075,92.811581,83.075124,9.736456,11.882389,66.453030,0.000000,0.000000,0.000000,0.000000,0.000000,59.989017,257.180017,0.494536,-0.471599,0.000000,0.000000,0.000000,565.383350,0.414468,16.262652,11.882389,444.240158,1194.241388,66.765143,57.843179,8.035370,1470.518029,77.458557,5.924828,566.443200,0.009634,59.993957,-1.604177,-11.040292,85.520552,3.758130,2.809374,6.754611,4.674019,3.659585,1.970921,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:25:38.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,519.989397,1197.882971,61.256165,50.847903,10.408263,16.307561,38.122285,0.000000,1473.749170,92.838554,83.100415,9.738139,11.891997,66.451800,0.000000,0.000000,0.000000,0.000000,0.000000,59.989050,257.180050,0.494587,-0.368383,0.000000,0.000000,0.000000,565.383383,0.414468,16.307561,11.891997,447.129544,1194.349482,66.708404,57.728605,8.128199,1470.671655,77.523658,5.995410,566.417033,0.009680,59.994046,-1.562586,-9.594701,85.639800,3.576105,2.816960,6.696818,4.306869,3.655114,1.953377,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:25:43.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,519.642920,1196.804309,61.119653,50.709315,10.410338,16.226012,38.129919,0.000000,1471.235754,92.905120,83.158923,9.746198,11.930493,66.398944,0.000000,0.000000,0.000000,0.000000,0.000000,59.992054,256.910054,0.494397,-0.352042,0.000000,0.000000,0.000000,565.363387,0.412714,16.226012,11.930493,450.016775,1194.446996,66.650843,57.613203,8.220609,1470.794200,77.589027,6.066188,566.390718,0.009727,59.994129,-1.493534,-7.514427,85.759341,3.396941,2.824748,6.637209,3.994349,3.650063,1.935306,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:25:48.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,518.461914,1193.810937,61.047644,50.635116,10.412528,16.222286,38.142914,0.000000,1472.923376,92.936390,83.184245,9.752145,11.963204,66.408430,0.000000,0.000000,0.000000,0.000000,0.000000,59.991091,256.670091,0.495061,-0.727165,0.000000,0.000000,0.000000,565.363425,0.410945,16.222286,11.963204,452.897342,1194.524755,66.592857,57.497365,8.312993,1470.919612,77.654516,6.137135,566.364237,0.009774,59.994202,-1.393864,-3.952692,85.879026,3.215465,2.832075,6.575403,3.691769,3.644076,1.916373,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:25:53.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,518.544940,1194.249609,60.938542,50.521809,10.416733,16.162936,38.124543,0.000000,1471.101562,92.975836,83.211012,9.764824,11.935852,66.433618,0.000000,0.000000,0.000000,0.000000,0.000000,59.992010,256.300010,0.494268,-0.733661,0.000000,0.000000,0.000000,565.446677,0.407937,16.162936,11.935852,455.778233,1194.591189,66.534224,57.380862,8.405078,1471.013428,77.720069,6.207815,566.337755,0.009822,59.994274,-1.137482,-4.108302,85.998804,3.066594,2.839087,6.511320,3.479975,3.637227,1.896879,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:25:58.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,519.632627,1195.720520,60.878435,50.459518,10.418917,16.160873,38.123513,0.000000,1471.060266,92.992544,83.219738,9.772806,11.962485,66.430318,0.000000,0.000000,0.000000,0.000000,0.000000,59.992091,256.300091,0.493233,-0.643464,0.000000,0.000000,0.000000,565.446757,0.407937,16.160873,11.962485,458.665165,1194.671958,66.475165,57.263919,8.497092,1471.103602,77.785664,6.278779,566.311737,0.009868,59.994374,-0.872462,-3.894607,86.118664,2.898286,2.845585,6.444844,3.261707,3.629300,1.876582,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:26:03.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,519.703047,1195.555383,60.809138,50.387557,10.421581,16.264524,38.135504,0.000000,1468.887488,93.006520,83.224015,9.782505,12.002759,66.412169,0.000000,0.000000,0.000000,0.000000,0.000000,59.992091,255.960091,0.492512,-0.590808,0.000000,0.000000,0.000000,565.420091,0.405009,16.264524,12.002759,461.550064,1194.731338,66.415834,57.146694,8.589331,1471.174738,77.851246,6.350123,566.285625,0.009915,59.994474,-0.718872,-3.312523,86.238513,2.785498,2.851130,6.375597,3.092662,3.620246,1.855691,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:26:08.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,519.956267,1195.978552,60.766072,50.342564,10.423508,16.285882,38.128476,0.000000,1468.773950,93.011220,83.221716,9.789504,11.952894,66.397295,0.000000,0.000000,0.000000,0.000000,0.000000,59.986018,255.810018,0.491984,-0.587619,0.000000,0.000000,0.000000,565.436685,0.404407,16.285882,11.952894,464.439050,1194.794360,66.356057,57.029003,8.682100,1471.232798,77.916801,6.421156,566.259514,0.009961,59.994535,-0.642633,-2.497627,86.358354,2.681465,2.856018,6.303629,2.939476,3.610005,1.834141,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:26:13.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,519.606469,1194.956677,60.740792,50.316113,10.424679,16.260586,38.121450,0.000000,1469.155859,93.012521,83.218629,9.793892,11.936578,66.395224,0.000000,0.000000,0.000000,0.000000,0.000000,59.986025,255.810025,0.492315,-0.755694,0.000000,0.000000,0.000000,565.436692,0.404407,16.260586,11.936578,467.326182,1194.848723,66.296061,56.911083,8.774656,1471.286874,77.982330,6.491896,566.233347,0.010008,59.994601,-0.530196,-1.899561,86.478181,2.582654,2.859937,6.228712,2.807562,3.598513,1.811837,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:26:18.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,520.092921,1195.689514,60.668755,50.240908,10.427848,16.250147,38.127836,0.000000,1470.740295,93.009979,83.203347,9.806632,12.030289,66.458381,0.000000,0.000000,0.000000,0.000000,0.000000,59.982009,255.710009,0.491662,-0.917612,0.000000,0.000000,0.000000,565.466675,0.404386,16.250147,12.030289,470.216240,1194.907529,66.235608,56.792684,8.867155,1471.338685,78.047775,6.563160,566.207384,0.010054,59.994640,-0.420026,-1.350898,86.597957,2.477925,2.863258,6.150908,2.708664,3.585657,1.788881,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:26:23.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,521.967676,1199.818347,60.627608,50.198298,10.429311,16.303735,38.129918,0.000000,1469.408752,93.002497,83.188585,9.813912,11.923266,66.412567,0.000000,0.000000,0.000000,0.000000,0.000000,59.976077,255.500077,0.489494,-0.593622,0.000000,0.000000,0.000000,565.536744,0.406104,16.303735,11.923266,473.114648,1194.976486,66.174931,56.674048,8.959845,1471.391471,78.113177,6.634418,566.181422,0.010047,59.994679,-0.347243,-0.630832,86.717672,2.413294,2.865488,6.069794,2.577491,3.571445,1.765243,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:26:28.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,521.744769,1198.734521,60.613914,50.184214,10.429701,16.282678,38.120834,0.000000,1468.758459,92.999063,83.182643,9.816420,11.915628,66.406787,0.000000,0.000000,0.000000,0.000000,0.000000,59.976037,255.500037,0.489703,-0.623764,0.000000,0.000000,0.000000,565.536704,0.406104,16.282678,11.915628,476.014421,1195.029759,66.114073,56.555223,9.052537,1471.426278,78.178534,6.705087,566.155995,0.010093,59.994662,-0.230471,0.161501,86.837336,2.389577,2.866627,5.985268,2.497722,3.555854,1.741086,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:26:33.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,519.595503,1194.213501,60.548365,50.117939,10.430425,16.376521,38.113004,0.000000,1469.362317,92.976396,83.146958,9.829438,11.855053,66.446440,0.000000,0.000000,0.000000,0.000000,0.000000,59.972064,255.280064,0.491305,-1.157723,0.000000,0.000000,0.000000,565.556730,0.406090,16.376521,11.855053,478.902597,1195.060581,66.052853,56.436031,9.145585,1471.446034,78.243742,6.775515,566.130644,0.010138,59.994590,-0.029770,0.396355,86.956865,2.344115,2.867021,5.897384,2.466979,3.538689,1.716088,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:26:38.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,519.988324,1195.266333,60.519252,50.090212,10.429039,16.289919,38.112385,0.000000,1470.255188,92.962698,83.128712,9.833986,11.958479,66.430750,0.000000,0.000000,0.000000,0.000000,0.000000,59.971025,255.120025,0.490626,-1.200915,0.000000,0.000000,0.000000,565.566691,0.407851,16.289919,11.958479,481.791813,1195.100694,65.991393,56.316624,9.238292,1471.455639,78.308850,6.846499,566.105218,0.010166,59.994479,0.818220,0.561231,87.076234,2.284430,2.866406,5.805855,2.458900,3.520002,1.690160,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:26:43.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,521.292792,1199.529333,60.480689,50.056568,10.424121,16.271442,38.115068,0.000000,1473.377576,92.942781,83.106429,9.836353,11.937008,66.424142,0.000000,0.000000,0.000000,0.000000,0.000000,59.971006,255.120006,0.489399,-1.218670,0.000000,0.000000,0.000000,565.566672,0.407851,16.271442,11.937008,484.686649,1195.160647,65.929711,56.197069,9.330959,1471.485028,78.373850,6.917214,566.079902,0.010122,59.994357,0.480226,0.695671,87.195352,2.236220,2.864742,5.710562,2.449083,3.499853,1.663555,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:26:48.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,520.898147,1199.389978,60.429858,50.018715,10.411144,16.235613,38.105766,0.000000,1472.995630,92.915344,83.084626,9.830718,11.866498,66.419591,0.000000,0.000000,0.000000,0.000000,0.000000,59.973099,254.930099,0.489405,-1.217095,0.000000,0.000000,0.000000,565.610099,0.408409,16.235613,11.866498,487.568932,1195.229116,65.867855,56.077676,9.423635,1471.507106,78.438653,6.987609,566.055070,0.010167,59.994252,0.454091,0.872441,87.313803,2.218486,2.861867,5.611915,2.456117,3.478560,1.636655,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:26:53.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,518.987763,1196.190149,60.398145,49.997511,10.400633,16.224878,38.111340,0.000000,1472.624072,92.898343,83.074358,9.823985,11.932662,66.436105,0.000000,0.000000,0.000000,0.000000,0.000000,59.973068,254.930068,0.491206,-1.446981,0.000000,0.000000,0.000000,565.610068,0.408409,16.224878,11.932662,490.411092,1195.261631,65.805658,55.958528,9.516051,1471.536667,78.503121,7.058404,566.030237,0.010017,59.994146,0.444506,1.017815,87.431396,2.189088,2.858387,5.510598,2.437184,3.456149,1.608919,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:26:58.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,517.516566,1194.698621,60.352809,49.968818,10.383991,16.298166,38.120425,0.000000,1472.071838,92.874979,83.062574,9.812405,11.971990,66.450970,0.000000,0.000000,0.000000,0.000000,0.000000,59.983038,254.250038,0.491289,-1.561656,0.000000,0.000000,0.000000,565.720038,0.404794,16.298166,11.971990,493.220609,1195.287493,65.743412,55.839928,9.608527,1471.567862,78.567338,7.129312,566.006514,0.010006,59.994091,0.438062,1.097003,87.548227,2.156559,2.853931,5.406641,2.409705,3.432779,1.581856,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:27:03.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,517.149769,1195.101196,60.316729,49.946170,10.370559,16.337715,38.124156,0.000000,1471.080933,92.857397,83.054850,9.802547,11.887881,66.439424,0.000000,0.000000,0.000000,0.000000,0.000000,59.984043,253.980043,0.491115,-1.516377,0.000000,0.000000,0.000000,565.706710,0.402446,16.337715,11.887881,495.952181,1195.300339,65.681227,55.722960,9.701519,1471.587675,78.630935,7.200024,565.983144,0.010012,59.994041,0.435931,1.137841,87.663128,2.147534,2.849194,5.303379,2.397051,3.409131,1.554452,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:27:08.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,515.868309,1194.616064,60.264018,49.912593,10.351426,16.281248,38.103301,0.000000,1471.168677,92.833582,83.046136,9.787445,11.833685,66.421254,0.000000,0.000000,0.000000,0.000000,0.000000,59.981056,253.730056,0.491850,-1.548601,0.000000,0.000000,0.000000,565.673390,0.400113,16.281248,11.833685,498.624937,1195.323794,65.618976,55.607108,9.793986,1471.611932,78.694063,7.270199,565.959774,0.010001,59.993986,0.434928,1.170051,87.776591,2.117747,2.844286,5.199590,2.373590,3.384894,1.526403,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:27:13.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,515.845495,1195.870166,60.234859,49.893603,10.341257,16.284137,38.096900,0.000000,1472.293774,92.821307,83.042187,9.779120,11.831413,66.408865,0.000000,0.000000,0.000000,0.000000,0.000000,59.981084,253.730084,0.491872,-1.580262,0.000000,0.000000,0.000000,565.673417,0.400113,16.284137,11.831413,501.215372,1195.355992,65.556992,55.493236,9.886617,1471.639085,78.756520,7.340445,565.936422,0.010008,59.993924,0.435097,1.191337,87.887984,2.081233,2.839341,5.097463,2.353077,3.360607,1.498033,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:27:18.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,515.952579,1197.624915,60.186779,49.861424,10.325355,16.354950,38.103304,0.000000,1470.198389,92.802783,83.037290,9.765493,11.941140,66.406393,0.000000,0.000000,0.000000,0.000000,0.000000,59.977076,253.450076,0.491227,-1.287084,0.000000,0.000000,0.000000,565.633409,0.396606,16.354950,11.941140,503.799192,1195.391947,65.494851,55.379658,9.979666,1471.657177,78.818808,7.411345,565.913033,0.010049,59.993841,0.435387,1.214808,87.998838,2.064049,2.833755,4.992256,2.329157,3.335233,1.469283,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:27:23.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,514.805231,1197.397852,60.125554,49.819788,10.305766,16.255441,38.098551,0.000000,1471.756995,92.780925,83.033806,9.747119,11.804782,66.411755,0.000000,0.000000,0.000000,0.000000,0.000000,59.972014,253.070014,0.491584,-1.382349,0.000000,0.000000,0.000000,565.593348,0.393098,16.255441,11.804782,506.253131,1195.430368,65.433270,55.269061,10.072477,1471.662109,78.880164,7.482614,565.889644,0.010020,59.993758,0.436437,1.229954,88.106797,2.037206,2.828778,4.891767,2.323732,3.310414,1.439575,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:27:28.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,513.245830,1195.787598,60.066257,49.778015,10.288242,16.260281,38.107623,0.000000,1474.069141,92.760718,83.031014,9.729704,11.775455,66.397292,0.000000,0.000000,0.000000,0.000000,0.000000,59.968097,252.970097,0.492883,-1.644639,0.000000,0.000000,0.000000,565.593431,0.389561,16.260281,11.775455,508.620398,1195.465148,65.371894,55.160347,10.165027,1471.699124,78.940904,7.552204,565.866256,0.010044,59.993592,0.437735,1.237097,88.212787,2.003375,2.824276,4.793314,2.315723,3.285505,1.409520,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:27:33.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,512.722898,1195.261182,60.041335,49.759109,10.282225,16.254094,38.110519,0.000000,1472.242163,92.752184,83.028346,9.723837,11.981902,66.386563,0.000000,0.000000,0.000000,0.000000,0.000000,59.964065,252.880065,0.493210,-1.557445,0.000000,0.000000,0.000000,565.600065,0.390735,16.254094,11.981902,510.965943,1195.486538,65.310523,55.052237,10.257678,1471.720915,79.001424,7.622975,565.842904,0.010051,59.993375,0.439019,1.243221,88.318081,1.979651,2.819241,4.692740,2.307901,3.259680,1.378517,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
12/17/21 ,17:27:38.40,800 WCTS,6025037-00100,WME092CSCM7/E3612-JB2C-2/C3012-GB2C-2/R134-CEAAPAB-U,100.000,R134a,15.000000,STNU211000070,512.907156,1196.721765,59.995575,49.722322,10.273253,16.255964,38.098557,0.000000,1470.368726,92.736163,83.020791,9.715372,11.959516,66.396897,0.000000,0.000000,0.000000,0.000000,0.000000,59.960068,252.810068,0.492896,-1.315683,0.000000,0.000000,0.000000,565.606735,0.390142,16.255964,11.959516,513.181765,1195.526765,65.249953,54.947392,10.350322,1471.715955,79.061060,7.694013,565.819719,0.009986,59.993125,0.440532,1.240155,88.420603,1.925217,2.815454,4.598200,2.309083,3.234265,1.346772,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
